0,0,13,19,13,6,31,50,31,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,69,38,6,0,13,19,13,0,0,0,6,6,6,0,0,0,0,6,0,0,0,6,6,6,0,0,0,0,6,13,13,25,25,19,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,0,0,0,11,44,77,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,0,0,0,0,0,0
3,15,24,15,3,8,12,8,2,0,0,3,4,3,4,16,27,16,20,12,3,2,0,0,0,0,0,0,0,2,3,2,2,2,0,0,0,0,0,0,0,0,2,6,9,9,38,63,38,9,3,4,3,2,3,12,21,12,3,3,15,26,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,40,66,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2,3,13,21,13,20,33,20,5,0,2,2,2,0,0,0,0,0,0,0,2,8,38,64,38,8,0,0,0,0,0,0,2,3,2,0,0,2,10,16,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,54,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54,88,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,2,0,0,0,0,1,4,5,4,1,0,1,1,1,1,2,1,0,0,0,0,1,1,4,5,4,2,0,0,2,9,37,61,37,8,1,1,4,6,4,1,2,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,65,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,3,3,5,3,0,0,0,0,3,10,15,10,5,0,0,0,0,0,0,0,0,0,3,13,20,13,3,0,5,8,15,25,15,13,20,13,23,38,23,10,46,76,46,10,0,3,8,10,8,3,0,3,10,18,10
0,0,0,0,0,0,0,0,0,0,3,21,32,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,65
0,2,15,25,15,2,0,2,10,15,10,2,2,5,12,20,12,2,0,5,18,28,18,5,0,0,2,5,2,0,0,0,2,2,2,8,10,8,30,50,30,8,5,8,10,20,32,20,5,0,0,0,2,5,5,18,30,18,5,8,40,65,55
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,0,0,0,0,0,0,2,4,2,0,9,42,71,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1,10,47,77,47,10,1,3,3,1,0,0,0,0,0,1,9,15,9,1,0,0,1,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,6,10,6,9,13,41,70,41,21,13,3,4,22,37,22,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,52,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,23,37,50,83,50,10,0,0,0,0,0,0,3,17,30,50,30,7,0,0,0,0,3,7,3,3,0,0,0,3,7,13,7,3,0,0,0,0,0,3,13,23,13,3,0,0,0,0,0,0,3,13,20,13,3,7,3,3,13,23,13,3
0,0,0,0,0,5,14,24,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,43,76,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,3,3,0,3,16,28,16,6,0,0,3,3,3,3,6,3,0,0,0,0,0,0,0,0,0,9,44,72,44,9,3,0,0,0,6,9,6,6,9,6,3,0,0,0,3,13,19,13,9,13,6,6,31,53,31,6,13,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,41,25,5,0,0,0,0,0,0,2,5,2,0,7,32,52,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,5,9,5,0,0,0,0,0,9,14,23,37,23,14,23,14,5,0,0,0,5,28,41,28,5,0,5,9,18,9,5,0,0,9,14,9,0,0,0,0,0,5,28,41,32,55,32,28,18,5,0,5,5,5,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,55,34,7,0,2,4,2,0,0,0,0,0
0,0,0,0,0,3,15,28,15,28,46,28,5,0,0,5,25,43,25,5,0,0,0,0,0,0,0,0,0,3,3,8,10,8,3,0,8,30,51,30,51,30,8,10,46,76,46,10,0,0,0,0,0,0,0,0,0,0,0,0,3,13,28
0,0,0,0,0,15,54,85,54,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,9,4,0,0,0,4,4,4,0,0,0,9,13,9,39,60,39,13,17,13,4,0,0,0,0,0,0,0,0,4,13,26,13,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,9,9,30,51,30,9,13,17,13,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,68,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,77,46,8,0,0,8,15,8,0,0,0,0,0,0,8,23,31,23,23,15,8,31,46,31,8,0,0,0,0,8,15,8,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,8,8,0,0,0,8,8,8,0,8,8,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,86,53,13,20,13,0,0,0,0,0,0,0,0,0
29,12,3,0,0,0,0,0,1,10,45,74,45,10,14,22,14,3,4,5,10,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3,4,8,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,4,24,36,24,4,0,0,0,0,0,4,12,20,12,4,0,4,4,4,0,0,0,0,0,0,8,40,64,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,3,1,0,0,1,2,1,0,1,1,1,0,1,1,3,11,18,11,3,0,0,0,1,3,4,3,1,0,0,0,1,8,34,56,34,8,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,51,88,51,15,0,0,0,0,0,0,0,0
49,22,4,0,0,0,0,0,9,44,71,44,9,0,9,40,67,40,22,13,4,4,4,4,13,22,13,4,0,4,0,0,0,0,4,27,44,49,80,49,9,4,18,27,18,13,13,22,18,31,18,4,0,0,9,49,80,49,13,22,13,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,47,79,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0
2,10,16,10,6,8,6,2,4,4,6,4,0,0,0,0,2,2,0,0,0,10,41,68,41,10,0,0,8,33,56,33,8,2,10,16,10,2,0,2,4,2,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,53,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,5,0,0,0,0,0,5,23,37,23,5,9,14,9,23,37,23,5,5,9,5,5,0,0,5,27,46,27,5,5,5,5,5,5,0,0,0,14,55,87,55,14,0,0,0,0,5,9,5,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,30,50,30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,20,13,20,40,20,7,0,0,7,7,7,0,0,0,0,7,13,27,13,7,0,0,0,0,0,0,0,7,13,7,0,0,7,7,7,7,7,7,27,47,27,7,0,0,0,13,20,13,20,27,20,47,80,47,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,43,72,43,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,12,49,81,49,12,8,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,8,8,12,8,4,4,4,4,4,4,12,53,85,53,16,24,16,4,0,0,0,0,4,12,20,12,4,0,0,0,0,0,0,8,16,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,55,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,13,6,3,3,0,0,3,6,13,19,31,19,3,0,0,3,6,3,0,0,0,6,9,6,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,6,9,6,13,53,88,53,79,47,9,0,3,6,13,6,3,0,0,0,0,3,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,22,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,34,56,34,9,0,0,0,0
8,12,8,2,0,2,5,8,5,2,0,2,9,14,9,5,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,9,3,12,20,12,3,3,2,3,8,36,59,36,8,6,9,6,5,3,0,0,2,2,2,3,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,50,82,50,11,1,0,0,0
0,0,0,0,0,3,4,3,0,0,0,0,4,18,29,18,4,1,3,1,0,0,0,0,3,4,3,7,31,52,31,7,0,0,0,3,14,22,14,7,4,1,1,0,0,0,1,10,45,73,45,10,3,1,0,0,0,0,1,0,0,3,7
0,0,0,0,0,0,0,0,1,7,32,53,32,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,82,49,10,20,10,3,0,0,0,0,0,0,0,0,0,0,10,43,73,43,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,53,89,53,13,0
0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,47,74,47,7,0,0
0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,22,14,3,2,0,5,25,42,42,25,5,0,0,0,0,0,0,0,0,2,8,15,15,25,15,7,8,14,12,51,83,51,12,7,3
12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,29,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,46,81,46,12,0,0,0
0,11,52,84,52,11,0,11,52,87,52,11,8,35,60,35,8,8,5,0,0,0,0,0,3,8,14,8,22,35,22,5,0,0,0,0,0,0,3,5,3,0,0,0,0,0,3,16,27,16,16,11,3,0,0,0,5,8,5,22,35,22,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,8,0,0,0,0,0,0,0,0,8,47,86,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,0,0,0,2,2,2,0,7,30,51,30,7,5,4,0,0,2,4,7,4,2,2,0,2,5,9,5,2,0,0,0,0,0,0,2,2,2,0,4,12,21,12,4,2,0,0,0,2,2,2,2,5,9,5,2,0,0,0,4,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,53,34,10,0,0,0
0,0,0,0,0,7,31,49,31,7,0,0,0,2,0,0,0,0,0,0,2,10,47,78,47,10,17,10,8,15,8,3,19,31,19,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8,5,2,0,0,0,0,0
0,0,0,0,0,1,9,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,53,88,53,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,12,20,12,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,39,64,39,9,1,0,1,1,3,1,1,0,1,7,11,7,5,23,39,23,5,1,8,37,62,37,8,1,3,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,44,72,44,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,21,36,21,11,3,0,0,0,0,0,2,8,37,63,37,8,0,2,3,2,0,0,0,2,5,6,5,2,2,3,2,3,5,3,11,18,11,3,2,3,2,0,0,0,0,8,34,57,34,18,6,2,2,6,11,6,2,2,5,8,5
0,0,0,0,0,0,0,0,0,0,5,38,60,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0
0,0,0,0,4,8,4,0,0,4,0,0,4,8,4,0,0,0,0,0,0,0,4,8,4,0,0,0,4,8,4,0,0,0,0,0,0,0,8,12,43,70,43,8,0,0,0,0,4,12,19,12,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,40,67,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,9,41,68,41,9,1,0,0,0,0,0,0,0,0,8,35,56,35,8,3,1,0,0,3,4,3,1,1,1,5,9,5,1,1,6,26,42,26,8,4,3,1,3,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,69,41,9,0,0,0,0,0,0,9,37,60,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,7,11,13,21,13,3,4,7,4,8,41,66,41,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,7,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,3,1,0
0,4,16,28,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32,53,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,8,33,55,77,47,11,0,3,14,25,25,14,3,0,0,0,0,0,0,0,0,3,14,25,14,28,44,28,6,3,16,28,16,6,11,14,8,6,0,0,3,11,16,11,3,3,8,14,8,3,6,8,6,3,0,0,0,0,0
4,9,4,0,0,0,9,36,58,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,27,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,9,5,1,2,4,16,26,16,3,1,11,51,84,51,11,3
0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,0,0,0,0,0,0,0,0,0,0,13,46,79,46,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,7,30,50,30,7,4,3,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2,1,1,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,53,33,8,2,0,0,0,0,0,0,0,0,0
0,0,2,6,9,6,2,1,0,0,0,0,2,11,18,11,4,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,7,34,56,34,7,1,1,1,1,1,2,4,2,1,4,7,4,1
0,0,0,0,0,9,43,70,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,18,11,2,0,0,0,0,0,0,0,0,0,0
4,6,24,41,24,39,24,41,66,41,29,48,29,19,30,19,4,0,0,3,11,19,11,10,6,3,5,3,4,3,0,0,0,0,0,3,11,20,24,14,4,0,0,1,4,6,4,1,4,8,14,8,8,13,8,4,1,1,1,1,0,3,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,73,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,23,38,23,6,11,44,74,44,11,0,0,0,0,0,4,21,36,21,19,13,4,4,11,19,11,2,2,4,2,0,0,2,4,2,0,0,0,0,0,0,2,8,15,8,8,6,2,2,13,21,13,2,0,0,0,0,2,4,2
0,0,8,46,76,46,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,38,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,2,2,4,18,29,18,7,31,51,31,7,0,0,0,0,4,5,15,26,15,4,0,2,0,0,0,0,0,0,2,0,2,4,7,4,2,0,0,2,4,2,2,4,7,9,15,9,2,0,0,0,0,5,26,42,26,5,0,0
0,0,0,0,0,0,0,0,0,0,0,2,9,17,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,35,59,35,7,30,48,30,7,0,0,0,0,0,0,0,0,0,0,0
51,21,5,0,5,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16,27,16,5,11,21,35,21,5,3,3,0,0,0,0,0,0,0,5,11,5,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,84,51,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,12,20,12,3,1,1,4,15,24,15,8,39,64,39,8,1,0,0,1,3,4,13,22,13,3,0,0,0,0,1,1,1,0,1,5,8,5,1,0,0,0,1,2,1,0,0,0,1,7,30,50,30,7,1,0,1,3,5,3,1,2
0,0,0,11,44,69,44,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,58,33,7,0,0,0,0,0,0
32,15,3,6,12,6,3,0,3,6,3,0,0,0,3,0,0,0,0,0,3,18,27,18,3,0,0,3,18,30,18,30,18,6,12,21,35,21,6,0,3,12,21,12,9,38,62,38,9,0,0,0,6,24,38,24,6,3,9,15,9,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,11,7,2,0,0,0,0,0,0,0,0,0,0,11,46,77,46,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,4,1,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,9,15,9,2,2,3,2,1,0,1,3,5,3,4,7,4,1,0,0,0,0,1,9,41,69,41,9,4,18,30,18,6,1,0,0,1,1,1,1,0,0
0,0,0,0,4,4,4,0,0,0,0,9,44,74,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,35,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,8,13,8,5,19,32,19,5,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,5,21,33,21,5,3,11,19,11,3,16,25,16,3,2,6,11,6,2,0,0,2,3,10,44,73,44,10,3,0,3,17,29,17,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,90
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,3,5,3,0,0,5,20,35,20,5,0,0,0,0,0,0,0,0,8,33,55,33,8,2,0,0,2,2,2,0,0,2,9,46,74,53,88,53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,31,75
30,48,30,33,54,33,6,0,0,6,21,36,21,6,3,3,3,0,3,0,6,21,33,36,60,45,27,9,6,3,0,3,6,12,6,3,9,15,9,3,3,6,12,6,3,6,3,0,3,0,0,0,3,6,3,0,0,3,6,9,6,0,0
0,0,0,0,0,0,0,0,0,8,31,50,31,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,3,5,21,35,21,5,0,0,0,0,0,0,0,2,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,9,40,64,40,9,0,0,2,9,15,11,6,8,14,8,2,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,50,27,9,32,54,32,9,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,10,42,70,42,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,38,61,38,9,14,24,14,4,2,0,1,2,1,0,0,1,4,8,4,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,49,82,49,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,5,8,5,1,4,11,17,11,2,0,0,0,0,1,10,44,74,47,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,1,1,1,4,17,27,17,4,4,3,2,1,0,0,0,0,1,4,7,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,57,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,9,44,71,44,9,0,0,4,16,36,60,36,9,0,0,0,4,7,7,4,0,0,2,9,13,9,2,9,42,71,42,13,9,2,0,0,2,2,2,0,0,0,0,0,7,29,49,29,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,22,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,50,84,50,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,3,3,0,0,0,0,0,0,3,6,13,6,3,0,0,0,0,0,3,16,25,25,16,10,44,73,44,32,19,3,0,0,0,0,0,3,6,3,0,0,0,0,0,6,10,10,6,3,0,0,0,0,0,3,3,3,0,0,3,10,22
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,39,64,39,9,1,0,0,0,2,7,11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,5,0,0,3,3,13,21,13,3,0,0,3,3,3,0,0,5,24,43,24,5,0,0,3,5,3,3,3,8,11,8,11,45,72,45,11,8,5,0,0,3,3,3,3,3,5,29,48,29,5,0,3,11,16,11,3,3,5,29,48,29,27
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,39,65,39,10,0,0,0,0
0,0,11,53,85,53,11,0,0,0,0,0,5,21,32,27,16,5,5,21,32,21,5,32,53,32,27,42,27,5,0,0,5,0,0,0,5,16,21,16,5,0,0,0,0,0,5,0,11,42,74,42,42,27,5,0,0,5,5,32,53,32,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,77,46,23,15,0,0,0,0,0,0
79,32,7,29,47,29,7,0,4,0,7,11,7,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,4,0,0,0,0,7,14,7,0,0,0,0,0,0,0,0,4,0,0,4,7,25,40,25,4,4,4,0,4,7,11,7,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47,77,47,11,0,0,0,0,0,0,0,2,11,17,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,22,36,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,6,9,6,1,0,0,0,0,0,0,0,0,0,0,1,2,1,9,38,63,38,9,5,7,5,1,0,1
